"","geo","date","hits_Weather","State","Abrev","FIPS","hits_Forecast","hits_Temperature","hits_NOAA","hits_Dogs","hits_Headache"
"2587","US-KS",2007-04-01,32,"Kansas","KS",20,16,23,"5",24,17
"2588","US-KS",2007-05-01,29,"Kansas","KS",20,15,26,"12",38,22
"2589","US-KS",2017-04-01,44,"Kansas","KS",20,26,39,"7",48,28
"2590","US-KS",2010-07-01,32,"Kansas","KS",20,21,18,"12",37,17
"2591","US-KS",2010-08-01,20,"Kansas","KS",20,18,16,"3",37,22
"2592","US-KS",2010-09-01,28,"Kansas","KS",20,19,24,"10",33,6
"2593","US-KS",2014-05-01,41,"Kansas","KS",20,31,33,"7",54,27
"2594","US-KS",2014-06-01,42,"Kansas","KS",20,27,22,"10",49,18
"2595","US-KS",2014-07-01,27,"Kansas","KS",20,19,26,"6",49,27
"2596","US-KS",2014-08-01,25,"Kansas","KS",20,17,25,"7",43,27
"2597","US-KS",2006-11-01,23,"Kansas","KS",20,14,24,"7",43,28
"2598","US-KS",2005-11-01,19,"Kansas","KS",20,4,28,"0",31,0
"2599","US-KS",2005-12-01,14,"Kansas","KS",20,10,20,"7",36,19
"2600","US-KS",2006-01-01,14,"Kansas","KS",20,5,24,"3",21,9
"2601","US-KS",2006-02-01,14,"Kansas","KS",20,11,24,"2",31,35
"2602","US-KS",2006-03-01,23,"Kansas","KS",20,13,26,"8",32,8
"2603","US-KS",2009-06-01,30,"Kansas","KS",20,25,23,"8",32,16
"2604","US-KS",2015-03-01,32,"Kansas","KS",20,24,39,"5",42,27
"2605","US-KS",2015-04-01,44,"Kansas","KS",20,31,38,"12",41,17
"2606","US-KS",2006-07-01,16,"Kansas","KS",20,7,31,"6",31,25
"2607","US-KS",2006-08-01,18,"Kansas","KS",20,9,10,"9",34,38
"2608","US-KS",2009-11-01,16,"Kansas","KS",20,18,19,"2",45,17
"2609","US-KS",2005-09-01,22,"Kansas","KS",20,9,14,"13",19,0
"2610","US-KS",2011-01-01,47,"Kansas","KS",20,38,30,"9",40,19
"2611","US-KS",2006-12-01,20,"Kansas","KS",20,19,30,"2",45,14
"2612","US-KS",2007-01-01,33,"Kansas","KS",20,18,33,"10",27,12
"2613","US-KS",2017-05-01,54,"Kansas","KS",20,32,39,"8",56,25
"2614","US-KS",2017-06-01,35,"Kansas","KS",20,20,33,"6",50,23
"2615","US-KS",2017-07-01,31,"Kansas","KS",20,19,44,"4",61,26
"2616","US-KS",2010-06-01,32,"Kansas","KS",20,25,19,"12",34,11
"2617","US-KS",2009-07-01,21,"Kansas","KS",20,19,21,"5",48,20
"2618","US-KS",2006-06-01,17,"Kansas","KS",20,7,12,"6",22,9
"2619","US-KS",2009-08-01,19,"Kansas","KS",20,13,15,"5",32,11
"2620","US-KS",2010-10-01,20,"Kansas","KS",20,20,25,"4",39,21
"2621","US-KS",2010-11-01,21,"Kansas","KS",20,19,30,"5",32,12
"2622","US-KS",2009-12-01,33,"Kansas","KS",20,28,28,"11",46,24
"2623","US-KS",2016-09-01,30,"Kansas","KS",20,20,34,"6",47,25
"2624","US-KS",2015-09-01,29,"Kansas","KS",20,18,39,"4",43,32
"2625","US-KS",2015-10-01,24,"Kansas","KS",20,15,32,"4",37,14
"2626","US-KS",2015-11-01,26,"Kansas","KS",20,18,38,"5",34,22
"2627","US-KS",2009-02-01,22,"Kansas","KS",20,15,22,"4",30,19
"2628","US-KS",2009-03-01,35,"Kansas","KS",20,23,21,"8",33,7
"2629","US-KS",2009-04-01,30,"Kansas","KS",20,25,31,"11",37,7
"2630","US-KS",2016-03-01,36,"Kansas","KS",20,23,45,"5",41,23
"2631","US-KS",2016-04-01,49,"Kansas","KS",20,25,42,"11",47,22
"2632","US-KS",2017-01-01,45,"Kansas","KS",20,31,53,"7",54,26
"2633","US-KS",2009-09-01,19,"Kansas","KS",20,12,19,"4",46,14
"2634","US-KS",2009-10-01,24,"Kansas","KS",20,19,29,"8",38,20
"2635","US-KS",2010-12-01,30,"Kansas","KS",20,23,36,"7",43,3
"2636","US-KS",2016-08-01,32,"Kansas","KS",20,17,29,"7",54,24
"2637","US-KS",2016-10-01,30,"Kansas","KS",20,21,36,"4",47,32
"2638","US-KS",2016-11-01,25,"Kansas","KS",20,21,42,"3",53,34
"2639","US-KS",2016-12-01,36,"Kansas","KS",20,28,56,"4",52,23
"2640","US-KS",2010-01-01,30,"Kansas","KS",20,29,32,"5",34,16
"2641","US-KS",2017-02-01,28,"Kansas","KS",20,15,45,"2",45,33
"2642","US-KS",2017-03-01,43,"Kansas","KS",20,29,42,"6",47,30
"2643","US-KS",2016-02-01,31,"Kansas","KS",20,22,42,"4",47,22
"2644","US-KS",2010-05-01,34,"Kansas","KS",20,27,22,"17",29,7
"2645","US-KS",2010-02-01,24,"Kansas","KS",20,32,22,"9",35,20
"2646","US-KS",2016-05-01,55,"Kansas","KS",20,30,34,"12",47,19
"2647","US-KS",2016-06-01,33,"Kansas","KS",20,24,43,"9",61,24
"2648","US-KS",2010-04-01,29,"Kansas","KS",20,25,20,"11",38,13
"2649","US-KS",2016-07-01,38,"Kansas","KS",20,22,39,"8",53,25
"2650","US-KS",2015-12-01,13,"Kansas","KS",20,11,17,"3",21,12
"2651","US-KS",2016-01-01,35,"Kansas","KS",20,30,44,"6",43,31
"2652","US-KS",2010-03-01,24,"Kansas","KS",20,21,24,"5",42,25
"2653","US-KY",2016-10-01,31,"Kentucky","KY",21,19,36,"3",48,26
"2654","US-KY",2015-09-01,27,"Kentucky","KY",21,15,37,"4",46,30
"2655","US-KY",2005-10-01,19,"Kentucky","KY",21,20,33,"2",30,14
"2656","US-KY",2016-03-01,38,"Kentucky","KY",21,26,39,"3",50,30
"2657","US-KY",2016-02-01,47,"Kentucky","KY",21,35,43,"4",50,32
"2658","US-KY",2016-09-01,28,"Kentucky","KY",21,21,30,"2",55,28
"2659","US-KY",2016-04-01,41,"Kentucky","KY",21,29,35,"4",44,27
"2660","US-KY",2015-08-01,20,"Kentucky","KY",21,11,25,"2",51,34
"2661","US-KY",2006-04-01,26,"Kentucky","KY",21,5,20,"11",38,24
"2662","US-KY",2010-04-01,25,"Kentucky","KY",21,26,15,"4",37,13
"2663","US-KY",2016-11-01,26,"Kentucky","KY",21,18,37,"2",56,24
"2664","US-KY",2016-12-01,36,"Kentucky","KY",21,26,45,"3",62,36
"2665","US-KY",2016-05-01,46,"Kentucky","KY",21,31,25,"4",49,33
"2666","US-KY",2016-06-01,37,"Kentucky","KY",21,23,26,"4",52,26
"2667","US-KY",2005-09-01,18,"Kentucky","KY",21,3,34,"3",28,0
"2668","US-KY",2009-05-01,24,"Kentucky","KY",21,18,26,"5",36,17
"2669","US-KY",2015-07-01,40,"Kentucky","KY",21,20,27,"4",47,32
"2670","US-KY",2005-02-01,13,"Kentucky","KY",21,4,12,"3",46,18
"2671","US-KY",2005-03-01,13,"Kentucky","KY",21,0,44,"3",29,0
"2672","US-KY",2010-01-01,36,"Kentucky","KY",21,39,20,"9",49,39
"2673","US-KY",2010-02-01,34,"Kentucky","KY",21,26,29,"9",37,19
"2674","US-KY",2010-03-01,20,"Kentucky","KY",21,26,30,"4",40,17
"2675","US-KY",2015-12-01,29,"Kentucky","KY",21,18,35,"3",50,23
"2676","US-KY",2016-01-01,60,"Kentucky","KY",21,51,45,"5",53,32
"2677","US-KY",2009-04-01,25,"Kentucky","KY",21,25,22,"3",32,29
"2678","US-KY",2005-11-01,18,"Kentucky","KY",21,11,42,"7",32,28
"2679","US-KY",2005-12-01,25,"Kentucky","KY",21,6,10,"5",34,0
"2680","US-KY",2016-07-01,42,"Kentucky","KY",21,25,24,"4",55,33
"2681","US-KY",2016-08-01,30,"Kentucky","KY",21,19,26,"3",52,27
"2682","US-KY",2006-03-01,20,"Kentucky","KY",21,20,18,"2",37,32
"2683","US-KY",2009-10-01,22,"Kentucky","KY",21,21,28,"4",36,22
"2684","US-KY",2009-11-01,13,"Kentucky","KY",21,17,21,"3",36,20
"2685","US-KY",2005-04-01,19,"Kentucky","KY",21,15,31,"0",47,18
"2686","US-KY",2015-10-01,31,"Kentucky","KY",21,22,36,"3",42,35
"2687","US-KY",2015-11-01,26,"Kentucky","KY",21,18,37,"3",52,31
"2688","US-KY",2006-07-01,18,"Kentucky","KY",21,8,18,"5",33,13
"2689","US-KY",2006-08-01,16,"Kentucky","KY",21,10,18,"7",30,12
"2690","US-KY",2010-05-01,26,"Kentucky","KY",21,26,27,"7",37,6
"2691","US-KY",2009-01-01,33,"Kentucky","KY",21,17,28,"7",44,14
"2692","US-KY",2009-06-01,25,"Kentucky","KY",21,25,23,"6",57,14
"2693","US-KY",2006-01-01,14,"Kentucky","KY",21,5,16,"4",37,24
"2694","US-KY",2006-02-01,20,"Kentucky","KY",21,5,12,"4",41,37
"2695","US-KY",2015-06-01,38,"Kentucky","KY",21,25,31,"6",50,29
"2696","US-KY",2010-12-01,44,"Kentucky","KY",21,34,36,"7",34,30
"2697","US-KY",2011-01-01,44,"Kentucky","KY",21,24,21,"12",38,19
"2698","US-KY",2009-12-01,24,"Kentucky","KY",21,28,26,"5",43,20
"2699","US-KY",2006-05-01,18,"Kentucky","KY",21,10,13,"3",29,0
"2700","US-KY",2006-06-01,20,"Kentucky","KY",21,14,17,"5",29,7
"2701","US-KY",2011-05-01,40,"Kentucky","KY",21,20,18,"9",38,27
"2702","US-KY",2011-06-01,31,"Kentucky","KY",21,17,13,"5",46,16
"2703","US-KY",2011-07-01,25,"Kentucky","KY",21,14,19,"6",46,16
"2704","US-KY",2010-06-01,24,"Kentucky","KY",21,21,19,"7",41,21
"2705","US-KY",2010-07-01,21,"Kentucky","KY",21,15,20,"3",42,20
"2706","US-KY",2009-07-01,21,"Kentucky","KY",21,26,16,"2",34,34
"2707","US-KY",2009-08-01,17,"Kentucky","KY",21,15,13,"3",40,13
"2708","US-KY",2009-09-01,19,"Kentucky","KY",21,18,22,"4",41,17
"2709","US-KY",2005-01-01,15,"Kentucky","KY",21,8,12,"0",57,18
"2710","US-KY",2012-01-01,28,"Kentucky","KY",21,20,31,"4",47,24
"2711","US-KY",2012-02-01,28,"Kentucky","KY",21,17,25,"5",38,23
"2712","US-KY",2012-03-01,39,"Kentucky","KY",21,24,18,"9",38,18
"2713","US-KY",2005-05-01,10,"Kentucky","KY",21,7,41,"6",31,17
"2714","US-KY",2005-06-01,11,"Kentucky","KY",21,23,25,"3",48,19
"2715","US-KY",2005-07-01,18,"Kentucky","KY",21,22,24,"10",39,18
"2716","US-KY",2005-08-01,15,"Kentucky","KY",21,0,27,"3",32,16
"2717","US-KY",2009-03-01,23,"Kentucky","KY",21,16,12,"6",44,6
"2718","US-KY",2012-08-01,20,"Kentucky","KY",21,17,16,"7",44,31
"2719","US-KY",2008-12-01,28,"Kentucky","KY",21,16,25,"3",31,4
"2720","US-KY",2012-09-01,24,"Kentucky","KY",21,17,26,"4",48,25
"2721","US-KY",2012-10-01,26,"Kentucky","KY",21,18,25,"6",44,28
"2722","US-KY",2012-11-01,16,"Kentucky","KY",21,12,35,"3",44,23
"2723","US-KY",2012-12-01,28,"Kentucky","KY",21,20,25,"8",41,29
"2724","US-KY",2013-01-01,33,"Kentucky","KY",21,19,27,"7",45,22
"2725","US-KY",2013-02-01,27,"Kentucky","KY",21,19,24,"6",42,19
"2726","US-KY",2013-05-01,34,"Kentucky","KY",21,21,25,"6",42,19
"2727","US-KY",2013-06-01,32,"Kentucky","KY",21,21,24,"7",46,31
"2728","US-KY",2013-07-01,29,"Kentucky","KY",21,19,26,"5",47,30
"2729","US-KY",2013-08-01,21,"Kentucky","KY",21,17,18,"4",53,23
"2730","US-KY",2017-01-01,42,"Kentucky","KY",21,31,43,"3",65,32
"2731","US-KY",2017-02-01,32,"Kentucky","KY",21,24,40,"2",54,35
"2732","US-KY",2017-03-01,47,"Kentucky","KY",21,29,38,"4",53,36
"2733","US-KY",2010-08-01,17,"Kentucky","KY",21,13,23,"3",39,21
"2734","US-KY",2010-09-01,19,"Kentucky","KY",21,17,39,"6",36,18
"2735","US-KY",2010-10-01,24,"Kentucky","KY",21,18,21,"6",36,10
"2736","US-KY",2010-11-01,21,"Kentucky","KY",21,14,32,"3",34,37
"2737","US-KY",2007-03-01,25,"Kentucky","KY",21,9,25,"6",37,21
"2738","US-KY",2007-04-01,26,"Kentucky","KY",21,9,18,"5",27,12
"2739","US-KY",2011-02-01,35,"Kentucky","KY",21,23,25,"8",43,14
"2740","US-KY",2011-03-01,28,"Kentucky","KY",21,19,18,"6",32,17
"2741","US-KY",2011-04-01,51,"Kentucky","KY",21,26,19,"14",38,26
"2742","US-KY",2017-10-01,37,"Kentucky","KY",21,28,38,"3",59,29
"2743","US-KY",2017-11-01,33,"Kentucky","KY",21,19,38,"1",60,41
"2744","US-KY",2011-08-01,23,"Kentucky","KY",21,9,20,"7",43,21
"2745","US-KY",2011-09-01,27,"Kentucky","KY",21,18,25,"5",41,18
"2746","US-KY",2011-10-01,22,"Kentucky","KY",21,15,19,"4",37,23
"2747","US-KY",2011-11-01,20,"Kentucky","KY",21,12,30,"2",35,22
"2748","US-KY",2015-05-01,34,"Kentucky","KY",21,26,29,"6",47,26
"2749","US-KY",2011-12-01,18,"Kentucky","KY",21,14,28,"3",44,18
"2750","US-KY",2015-03-01,42,"Kentucky","KY",21,34,37,"4",45,30
"2751","US-KY",2008-04-01,25,"Kentucky","KY",21,16,20,"5",37,12
"2752","US-KY",2008-05-01,28,"Kentucky","KY",21,17,14,"5",46,0
"2753","US-KY",2008-06-01,24,"Kentucky","KY",21,17,15,"5",39,5
"2754","US-KY",2012-04-01,28,"Kentucky","KY",21,21,22,"5",37,17
"2755","US-KY",2012-05-01,21,"Kentucky","KY",21,16,23,"3",40,25
"2756","US-KY",2012-06-01,21,"Kentucky","KY",21,14,18,"4",43,21
"2757","US-KY",2012-07-01,28,"Kentucky","KY",21,18,29,"8",41,23
"2758","US-KY",2009-02-01,27,"Kentucky","KY",21,13,15,"7",39,14
"2759","US-KY",2006-10-01,20,"Kentucky","KY",21,6,19,"4",32,10
"2760","US-KY",2006-11-01,17,"Kentucky","KY",21,9,29,"3",42,25
"2761","US-KY",2017-04-01,50,"Kentucky","KY",21,34,34,"3",55,38
"2762","US-KY",2017-05-01,49,"Kentucky","KY",21,38,36,"3",61,35
"2763","US-KY",2017-06-01,38,"Kentucky","KY",21,30,32,"3",63,27
"2764","US-KY",2014-02-01,56,"Kentucky","KY",21,37,26,"9",49,21
"2765","US-KY",2014-03-01,41,"Kentucky","KY",21,29,35,"4",46,32
"2766","US-KY",2013-03-01,33,"Kentucky","KY",21,23,23,"5",43,20
"2767","US-KY",2013-04-01,33,"Kentucky","KY",21,23,33,"5",42,27
"2768","US-KY",2017-09-01,35,"Kentucky","KY",21,28,30,"9",55,37
"2769","US-KY",2014-07-01,27,"Kentucky","KY",21,16,20,"5",58,26
"2770","US-KY",2014-08-01,25,"Kentucky","KY",21,16,21,"3",46,25
"2771","US-KY",2006-09-01,21,"Kentucky","KY",21,13,19,"4",33,17
"2772","US-KY",2014-10-01,30,"Kentucky","KY",21,23,35,"4",47,26
"2773","US-KY",2014-11-01,32,"Kentucky","KY",21,26,43,"5",44,29
"2774","US-KY",2014-12-01,25,"Kentucky","KY",21,22,30,"3",52,23
"2775","US-KY",2015-01-01,35,"Kentucky","KY",21,26,42,"6",57,35
"2776","US-KY",2015-04-01,43,"Kentucky","KY",21,30,34,"6",46,25
"2777","US-KY",2008-03-01,29,"Kentucky","KY",21,21,21,"6",38,8
"2778","US-KY",2007-02-01,32,"Kentucky","KY",21,17,30,"8",28,4
"2779","US-KY",2017-07-01,38,"Kentucky","KY",21,24,42,"3",68,32
"2780","US-KY",2017-08-01,33,"Kentucky","KY",21,24,28,"4",57,38
"2781","US-KY",2008-07-01,22,"Kentucky","KY",21,10,10,"8",35,21
"2782","US-KY",2008-08-01,20,"Kentucky","KY",21,18,12,"5",41,16
"2783","US-KY",2008-09-01,23,"Kentucky","KY",21,26,18,"7",50,30
"2784","US-KY",2014-09-01,23,"Kentucky","KY",21,22,29,"3",44,25
"2785","US-KY",2008-11-01,14,"Kentucky","KY",21,8,22,"3",42,15
"2786","US-KY",2013-09-01,22,"Kentucky","KY",21,17,28,"4",44,30
"2787","US-KY",2013-10-01,25,"Kentucky","KY",21,17,29,"3",43,23
"2788","US-KY",2013-11-01,27,"Kentucky","KY",21,15,32,"6",52,29
"2789","US-KY",2013-12-01,37,"Kentucky","KY",21,24,29,"7",46,24
"2790","US-KY",2014-01-01,57,"Kentucky","KY",21,40,53,"7",51,27
"2791","US-KY",2007-01-01,22,"Kentucky","KY",21,11,21,"2",38,22
"2792","US-KY",2007-07-01,18,"Kentucky","KY",21,6,16,"5",41,12
"2793","US-KY",2014-04-01,38,"Kentucky","KY",21,26,31,"7",43,31
"2794","US-KY",2014-05-01,33,"Kentucky","KY",21,23,25,"5",61,24
"2795","US-KY",2014-06-01,32,"Kentucky","KY",21,21,26,"6",62,25
"2796","US-KY",2007-11-01,16,"Kentucky","KY",21,9,24,"3",37,9
"2797","US-KY",2008-10-01,16,"Kentucky","KY",21,19,15,"3",38,10
"2798","US-KY",2007-09-01,16,"Kentucky","KY",21,4,27,"3",27,10
"2799","US-KY",2007-10-01,20,"Kentucky","KY",21,8,16,"4",34,9
"2800","US-KY",2008-02-01,35,"Kentucky","KY",21,16,17,"5",42,21
"2801","US-KY",2017-12-01,36,"Kentucky","KY",21,24,47,"3",63,44
"2802","US-KY",2008-01-01,27,"Kentucky","KY",21,14,26,"4",29,6
"2803","US-KY",2015-02-01,61,"Kentucky","KY",21,44,44,"9",51,22
"2804","US-KY",2007-05-01,22,"Kentucky","KY",21,9,12,"2",35,24
"2805","US-KY",2007-06-01,20,"Kentucky","KY",21,7,7,"8",27,8
"2806","US-KY",2007-08-01,18,"Kentucky","KY",21,9,20,"3",31,14
"2807","US-KY",2006-12-01,18,"Kentucky","KY",21,7,27,"5",37,0
"2808","US-KY",2007-12-01,26,"Kentucky","KY",21,12,15,"5",39,13
"2809","US-LA",2006-11-01,15,"Louisiana","LA",22,10,20,"5",29,13
"2810","US-LA",2012-02-01,25,"Louisiana","LA",22,21,22,"3",41,30
"2811","US-LA",2012-08-01,37,"Louisiana","LA",22,17,23,"25",43,23
"2812","US-LA",2012-01-01,22,"Louisiana","LA",22,16,26,"6",44,32
"2813","US-LA",2006-08-01,17,"Louisiana","LA",22,9,25,"15",30,15
"2814","US-LA",2012-11-01,19,"Louisiana","LA",22,21,26,"2",35,20
"2815","US-LA",2012-12-01,28,"Louisiana","LA",22,26,22,"4",44,27
"2816","US-LA",2012-09-01,16,"Louisiana","LA",22,11,25,"5",43,22
"2817","US-LA",2012-10-01,19,"Louisiana","LA",22,17,26,"6",37,20
"2818","US-LA",2007-10-01,16,"Louisiana","LA",22,8,14,"6",30,8
"2819","US-LA",2006-09-01,11,"Louisiana","LA",22,9,12,"7",49,7
"2820","US-LA",2006-10-01,17,"Louisiana","LA",22,10,18,"4",28,20
"2821","US-LA",2013-02-01,27,"Louisiana","LA",22,22,21,"4",40,26
"2822","US-LA",2007-01-01,21,"Louisiana","LA",22,15,19,"6",44,17
"2823","US-LA",2013-05-01,29,"Louisiana","LA",22,22,22,"5",41,24
"2824","US-LA",2007-02-01,20,"Louisiana","LA",22,10,29,"5",42,12
"2825","US-LA",2006-12-01,20,"Louisiana","LA",22,13,29,"5",24,20
"2826","US-LA",2006-03-01,12,"Louisiana","LA",22,10,33,"1",32,16
"2827","US-LA",2006-04-01,16,"Louisiana","LA",22,2,30,"2",28,9
"2828","US-LA",2006-05-01,13,"Louisiana","LA",22,10,25,"4",34,16
"2829","US-LA",2006-02-01,16,"Louisiana","LA",22,20,13,"8",45,10
"2830","US-LA",2011-12-01,19,"Louisiana","LA",22,14,19,"3",37,18
"2831","US-LA",2008-09-01,42,"Louisiana","LA",22,22,15,"44",38,20
"2832","US-LA",2008-10-01,14,"Louisiana","LA",22,12,20,"4",36,7
"2833","US-LA",2008-11-01,17,"Louisiana","LA",22,14,26,"3",38,7
"2834","US-LA",2013-03-01,22,"Louisiana","LA",22,20,30,"4",40,28
"2835","US-LA",2013-04-01,26,"Louisiana","LA",22,21,25,"3",41,27
"2836","US-LA",2012-05-01,15,"Louisiana","LA",22,18,19,"4",38,33
"2837","US-LA",2012-06-01,22,"Louisiana","LA",22,18,18,"8",44,25
"2838","US-LA",2012-07-01,23,"Louisiana","LA",22,16,18,"6",44,27
"2839","US-LA",2006-01-01,11,"Louisiana","LA",22,8,12,"7",38,9
"2840","US-LA",2015-10-01,31,"Louisiana","LA",22,23,37,"3",44,35
"2841","US-LA",2015-11-01,33,"Louisiana","LA",22,28,39,"2",41,23
"2842","US-LA",2013-01-01,26,"Louisiana","LA",22,21,33,"4",42,25
"2843","US-LA",2006-07-01,13,"Louisiana","LA",22,7,25,"9",43,16
"2844","US-LA",2016-02-01,34,"Louisiana","LA",22,24,31,"2",46,35
"2845","US-LA",2016-03-01,47,"Louisiana","LA",22,31,32,"4",44,30
"2846","US-LA",2016-04-01,33,"Louisiana","LA",22,23,29,"4",43,27
"2847","US-LA",2012-03-01,25,"Louisiana","LA",22,16,23,"4",37,13
"2848","US-LA",2012-04-01,20,"Louisiana","LA",22,13,22,"4",38,23
"2849","US-LA",2016-07-01,24,"Louisiana","LA",22,16,25,"3",53,36
"2850","US-LA",2016-08-01,38,"Louisiana","LA",22,22,21,"13",44,24
"2851","US-LA",2016-09-01,20,"Louisiana","LA",22,16,23,"4",42,32
"2852","US-LA",2007-03-01,18,"Louisiana","LA",22,10,7,"3",41,11
"2853","US-LA",2007-04-01,18,"Louisiana","LA",22,16,13,"5",36,11
"2854","US-LA",2007-05-01,17,"Louisiana","LA",22,11,13,"7",42,10
"2855","US-LA",2006-06-01,14,"Louisiana","LA",22,12,14,"8",34,0
"2856","US-LA",2011-11-01,18,"Louisiana","LA",22,11,25,"3",38,26
"2857","US-LA",2007-09-01,19,"Louisiana","LA",22,10,19,"11",32,5
"2858","US-LA",2017-07-01,27,"Louisiana","LA",22,18,30,"4",51,30
"2859","US-LA",2017-08-01,54,"Louisiana","LA",22,31,21,"15",46,29
"2860","US-LA",2016-05-01,28,"Louisiana","LA",22,24,22,"5",49,29
"2861","US-LA",2016-06-01,31,"Louisiana","LA",22,25,25,"3",47,33
"2862","US-LA",2008-02-01,23,"Louisiana","LA",22,12,24,"5",37,8
"2863","US-LA",2008-03-01,24,"Louisiana","LA",22,22,24,"9",42,12
"2864","US-LA",2008-04-01,17,"Louisiana","LA",22,5,24,"5",37,11
"2865","US-LA",2008-05-01,16,"Louisiana","LA",22,12,6,"3",45,4
"2866","US-LA",2008-06-01,17,"Louisiana","LA",22,8,14,"6",38,20
"2867","US-LA",2008-07-01,17,"Louisiana","LA",22,16,5,"6",31,12
"2868","US-LA",2015-12-01,31,"Louisiana","LA",22,23,36,"3",41,24
"2869","US-LA",2016-01-01,34,"Louisiana","LA",22,28,42,"3",42,31
"2870","US-LA",2011-10-01,16,"Louisiana","LA",22,12,31,"2",41,18
"2871","US-LA",2011-09-01,26,"Louisiana","LA",22,21,18,"13",37,13
"2872","US-LA",2005-04-01,11,"Louisiana","LA",22,3,18,"5",49,0
"2873","US-LA",2005-05-01,9,"Louisiana","LA",22,10,20,"6",33,0
"2874","US-LA",2005-06-01,12,"Louisiana","LA",22,13,17,"14",45,0
"2875","US-LA",2005-07-01,22,"Louisiana","LA",22,7,12,"17",26,0
"2876","US-LA",2008-12-01,23,"Louisiana","LA",22,8,25,"2",38,25
"2877","US-LA",2009-01-01,21,"Louisiana","LA",22,17,22,"2",45,3
"2878","US-LA",2009-02-01,19,"Louisiana","LA",22,17,29,"2",42,21
"2879","US-LA",2009-03-01,20,"Louisiana","LA",22,12,22,"6",37,9
"2880","US-LA",2015-09-01,19,"Louisiana","LA",22,14,29,"4",45,17
"2881","US-LA",2015-08-01,19,"Louisiana","LA",22,14,35,"7",50,38
"2882","US-LA",2009-04-01,20,"Louisiana","LA",22,13,18,"3",28,6
"2883","US-LA",2009-05-01,17,"Louisiana","LA",22,22,16,"8",43,25
"2884","US-LA",2009-06-01,13,"Louisiana","LA",22,8,19,"4",38,3
